Hr,Xf_mean,P0_mean,Xi_mean,X0_mean,P1_mean,X1_mean,Xint_effect_mean,Curt_mean,I01_mean,Xf_min,P0_min,Xi_min,X0_min,P1_min,X1_min,Xint_effect_min,Curt_min,I01_min,Xf_max,P0_max,Xi_max,X0_max,P1_max,X1_max,Xint_effect_max,Curt_max,I01_max
13,5.402765790291901,0.11,4.694954545454546,4.694954545454546,0.07,5.402765790291901,0.7078112448373556,67105,1,5.341492467768596,0.11,4.694954545454546,4.694954545454546,0.07,5.341492467768596,0.6465379223140504,67105,1,5.48927256429752,0.11,4.694954545454546,4.694954545454546,0.07,5.48927256429752,0.7943180188429748,67105,1
14,7.207837430613553,0.11,6.263545454545454,6.263545454545454,0.07,7.207837430613553,0.9442919760680992,67271,1,7.126092604958678,0.11,6.263545454545454,6.263545454545454,0.07,7.126092604958678,0.8625471504132234,67271,1,7.323246239338842,0.11,6.263545454545454,6.263545454545454,0.07,7.323246239338842,1.059700784793388,67271,1
15,3.720250087646612,0.11,3.2328636363636365,3.2328636363636365,0.07,3.720250087646612,0.48738645128297525,45859,1,3.678058348760331,0.11,3.2328636363636365,3.2328636363636365,0.07,3.678058348760331,0.4451947123966944,45859,1,3.779817140165289,0.11,3.2328636363636365,3.2328636363636365,0.07,3.779817140165289,0.5469535038016526,45859,1
16,5.794338026504132,0.11,5.035227272727273,5.035227272727273,0.07,5.794338026504132,0.7591107537768597,45860,1,5.728623842975207,0.11,5.035227272727273,5.035227272727273,0.07,5.728623842975207,0.6933965702479341,45860,1,5.887114487603306,0.11,5.035227272727273,5.035227272727273,0.07,5.887114487603306,0.851887214876033,45860,1
17,2.028892691260661,0.11,6.309136363636363,6.309136363636363,0.29,2.028892691260661,-4.280243672375702,12377,1,1.5057728980165286,0.11,6.309136363636363,6.309136363636363,0.29,1.5057728980165286,-4.803363465619835,12377,1,2.399421914876033,0.11,6.309136363636363,6.309136363636363,0.29,2.399421914876033,-3.9097144487603304,12377,1
18,1.4167503570943802,0.11,4.405590909090909,4.405590909090909,0.29,1.4167503570943802,-2.988840551996529,1730,1,1.051462356859504,0.11,4.405590909090909,4.405590909090909,0.29,1.051462356859504,-3.3541285522314053,1730,1,1.6754862735537193,0.11,4.405590909090909,4.405590909090909,0.29,1.6754862735537193,-2.73010463553719,1730,1
19,0.09408190554343411,0.09,8.351090909090908,8.351090909090908,0.29,-0.11432420758787912,-8.257009003547475,0,1,0,0.09,8.351090909090908,8.351090909090908,0.29,-0.6847894545454551,-8.351090909090908,0,1,0.31919725252525194,0.09,8.351090909090908,8.351090909090908,0.29,0.31919725252525194,-8.031893656565657,0,1
20,0.1449481170424239,0.09,12.866181818181818,12.866181818181818,0.29,-0.17613459810909143,-12.721233701139395,0,1,0,0.09,12.866181818181818,12.866181818181818,0.29,-1.0550269090909101,-12.866181818181818,0,1,0.49177406060605977,0.09,12.866181818181818,12.866181818181818,0.29,0.49177406060605977,-12.374407757575758,0,1
21,0.08872193457979778,0.09,7.875318181818182,7.875318181818182,0.29,-0.10781100582424273,-7.786596247238384,0,1,0,0.09,7.875318181818182,7.875318181818182,0.29,-0.6457760909090915,-7.875318181818182,0,1,0.3010121616161611,0.09,7.875318181818182,7.875318181818182,0.29,0.3010121616161611,-7.5743060202020205,0,1
22,7.902497711824241,0.09,9.912045454545455,9.912045454545453,0.13,7.902497711824241,-2.009547742721212,0,1,7.767078818181816,0.09,9.912045454545455,9.912045454545453,0.13,7.767078818181816,-2.1449666363636366,0,1,8.005408444444443,0.09,9.912045454545455,9.912045454545453,0.13,8.005408444444443,-1.9066370101010097,0,1
23,11.47923271818303,0.09,14.398318181818182,14.398318181818182,0.13,11.47923271818303,-2.919085463635152,0,1,11.282522127272726,0.09,14.398318181818182,14.398318181818182,0.13,11.282522127272726,-3.1157960545454557,0,1,11.628721688888888,0.09,14.398318181818182,14.398318181818182,0.13,11.628721688888888,-2.7695964929292938,0,1
24,5.641461456338637,0.06,8.373227272727274,8.373227272727274,0.13,5.641461456338637,-2.7317658163886374,0,1,5.307984143484848,0.06,8.373227272727274,8.373227272727274,0.13,5.307984143484848,-3.0652431292424254,0,1,6.047870416060606,0.06,8.373227272727274,8.373227272727274,0.13,6.047870416060606,-2.3253568566666676,0,1
