Hr,Xf_mean,P0_mean,Xi_mean,X0_mean,P1_mean,X1_mean,Xint_effect_mean,Curt_mean,I01_mean,Xf_min,P0_min,Xi_min,X0_min,P1_min,X1_min,Xint_effect_min,Curt_min,I01_min,Xf_max,P0_max,Xi_max,X0_max,P1_max,X1_max,Xint_effect_max,Curt_max,I01_max
11,39.70057211086751,0.12,79.78655806451613,79.78655806451613,0.12,79.40114422173502,-40.08598595364862,7233,0,38.758574522131546,0.12,79.78655806451613,79.78655806451613,0.12,77.51714904426309,-41.02798354238458,7233,0,41.684029577559365,0.12,79.78655806451613,79.78655806451613,0.12,83.36805915511873,-38.102528486956764,7233,0
12,48.53576892664004,0.12,40.80131935483871,40.80131935483871,0.06999999999999999,48.53576892664004,7.734449571801331,29088,1,47.92114958225807,0.12,40.80131935483871,40.80131935483871,0.06999999999999999,47.92114958225807,7.119830227419357,29088,1,48.98912411637097,0.12,40.80131935483871,40.80131935483871,0.06999999999999999,48.98912411637097,8.187804761532256,29088,1
13,58.67064131469242,0.29,54.50487741935484,54.50487741935484,0.24,58.67064131469242,4.165763895337575,30410,1,57.948551959065625,0.29,54.50487741935484,54.50487741935484,0.24,57.948551959065625,3.443674539710784,30410,1,59.22763107381535,0.29,54.50487741935484,54.50487741935484,0.24,59.22763107381535,4.7227536544605115,30410,1
14,65.14958877425809,0.29,60.523803225806454,60.523803225806446,0.24,65.14958877425809,4.625785548451653,21709,1,64.34775972444382,0.29,60.523803225806454,60.523803225806446,0.24,64.34775972444382,3.823956498637372,21709,1,65.7680864239377,0.29,60.523803225806454,60.523803225806446,0.24,65.7680864239377,5.2442831981312565,21709,1
15,32.855511495555,0.29,30.522687096774195,30.522687096774195,0.24,32.855511495555,2.332824398780808,21660,1,32.451142042741935,0.29,30.522687096774195,30.522687096774195,0.24,32.451142042741935,1.92845494596774,21660,1,33.1674253083871,0.29,30.522687096774195,30.522687096774195,0.24,33.1674253083871,2.644738211612907,21660,1
16,38.59540274160446,0.29,38.78274516129032,38.78274516129032,0.29,38.59540274160446,-0.18734241968586435,39583,0,37.67962812210136,0.29,38.78274516129032,38.78274516129032,0.29,37.67962812210136,-1.1031170391889589,39583,0,40.52364547659666,0.29,38.78274516129032,38.78274516129032,0.29,40.52364547659666,1.740900315306341,39583,0
17,52.455679675850696,0.29,52.710300000000004,52.710300000000004,0.29,52.455679675850696,-0.2546203241493088,23362,0,51.21103454499045,0.29,52.710300000000004,52.710300000000004,0.29,51.21103454499045,-1.4992654550095565,23362,0,55.076387741037024,0.29,52.710300000000004,52.710300000000004,0.29,55.076387741037024,2.3660877410370205,23362,0
18,29.393815711958084,0.29,29.536493548387096,29.5364935483871,0.29,29.393815711958084,-0.14267783642901477,21054,0,28.69637227343307,0.29,29.536493548387096,29.5364935483871,0.29,28.69637227343307,-0.8401212749540292,21054,0,30.86234324565799,0.29,29.536493548387096,29.5364935483871,0.29,30.86234324565799,1.3258496972708897,21054,0
19,38.30081653656671,0.12,38.48672903225806,38.48672903225806,0.12,38.30081653656671,-0.1859124956913576,7609,0,37.392031728042795,0.12,38.48672903225806,38.48672903225806,0.12,37.392031728042795,-1.0946973042152663,7609,0,40.214341619472314,0.12,38.48672903225806,38.48672903225806,0.12,40.214341619472314,1.727612587214253,7609,0
20,45.44340120732942,0.12,45.66398387096774,45.66398387096774,0.12,45.44340120732942,-0.2205826636383145,1959,0,44.36514031371507,0.12,45.66398387096774,45.66398387096774,0.12,44.36514031371507,-1.298843557252674,1959,0,47.713772858015986,0.12,45.66398387096774,45.66398387096774,0.12,47.713772858015986,2.0497889870482453,1959,0
21,22.02985078417353,0.12,22.136783870967744,22.136783870967744,0.12,22.02985078417353,-0.10693308679421312,319,0,21.50713624341194,0.12,22.136783870967744,22.136783870967744,0.12,21.50713624341194,-0.629647627555805,319,0,23.130471498302114,0.12,22.136783870967744,22.136783870967744,0.12,23.130471498302114,0.9936876273343707,319,0
22,24.035948651595056,0.12,24.15261935483871,24.15261935483871,0.12,24.035948651595056,-0.1166707032436528,0,0,23.465634309283953,0.12,24.15261935483871,24.15261935483871,0.12,23.465634309283953,-0.6869850455547564,0,0,25.23679486834209,0.12,24.15261935483871,24.15261935483871,0.12,25.23679486834209,1.0841755135033821,0,0
23,25.688475658267357,0.12,25.813167741935484,25.813167741935484,0.12,25.688475658267357,-0.12469208366812742,0,0,25.07895088716799,0.12,25.813167741935484,25.813167741935484,0.12,25.07895088716799,-0.7342168547674923,0,0,26.971882827061652,0.12,25.813167741935484,25.813167741935484,0.12,26.971882827061652,1.1587150851261683,0,0
24,14.713653989456725,0.05,14.785074193548388,14.78507419354839,0.05,14.713653989456725,-0.0714202040916647,0,0,14.364534925357155,0.05,14.785074193548388,14.78507419354839,0.05,14.364534925357155,-0.42053926819123433,0,0,15.44875440025709,0.05,14.785074193548388,14.78507419354839,0.05,15.44875440025709,0.6636802067087011,0,0
