Hr,Xf_mean,P0_mean,Xi_mean,X0_mean,P1_mean,X1_mean,Xint_effect_mean,Curt_mean,I01_mean,Xf_min,P0_min,Xi_min,X0_min,P1_min,X1_min,Xint_effect_min,Curt_min,I01_min,Xf_max,P0_max,Xi_max,X0_max,P1_max,X1_max,Xint_effect_max,Curt_max,I01_max
11,12.303411265301069,0.12,12.350722727272727,12.350722727272725,0.12,12.303411265301069,-0.047311461971656164,7233,0,12.124067704815495,0.12,12.350722727272727,12.350722727272725,0.12,12.124067704815495,-0.2266550224572299,7233,0,12.682931446763341,0.12,12.350722727272727,12.350722727272725,0.12,12.682931446763341,0.33220871949061603,7233,0
12,8.315177610113636,0.12,7.073586363636363,7.073586363636363,0.06999999999999999,8.315177610113636,1.2415912464772725,29088,1,8.252517424242425,0.12,7.073586363636363,7.073586363636363,0.06999999999999999,8.252517424242425,1.178931060606062,29088,1,8.399883806818181,0.12,7.073586363636363,7.073586363636363,0.06999999999999999,8.399883806818181,1.3262974431818177,29088,1
13,16.995362025172415,0.29,15.9434,15.9434,0.24,16.995362025172415,1.0519620251724133,30410,1,16.90550172413793,0.29,15.9434,15.9434,0.24,16.90550172413793,0.9621017241379306,30410,1,17.125410689655173,0.29,15.9434,15.9434,0.24,17.125410689655173,1.182010689655172,30410,1
14,29.375859574388713,0.29,27.557581818181816,27.557581818181816,0.24,29.375859574388713,1.818277756206896,21709,1,29.22053934169279,0.29,27.557581818181816,27.557581818181816,0.24,29.22053934169279,1.662957523510972,21709,1,29.600643918495294,0.29,27.557581818181816,27.557581818181816,0.24,29.600643918495294,2.0430621003134775,21709,1
15,30.76397038675548,0.29,28.859772727272727,28.859772727272723,0.24,30.76397038675548,1.9041976594827585,21660,1,30.60131073667711,0.29,28.859772727272727,28.859772727272723,0.24,30.60131073667711,1.7415380094043869,21660,1,30.999376567398116,0.29,28.859772727272727,28.859772727272723,0.24,30.999376567398116,2.1396038401253925,21660,1
16,44.838043699030244,0.29,45.01046363636364,45.01046363636363,0.29,44.838043699030244,-0.1724199373333896,39583,0,44.18445143678743,0.29,45.01046363636364,45.01046363636363,0.29,44.18445143678743,-0.8260121995762049,39583,0,46.221151368450485,0.29,45.01046363636364,45.01046363636363,0.29,46.221151368450485,1.2106877320868534,39583,0
17,74.6583954292564,0.29,74.94548636363636,74.94548636363636,0.29,74.6583954292564,-0.2870909343799541,23362,0,73.57011981465635,0.29,74.94548636363636,74.94548636363636,0.29,73.57011981465635,-1.3753665489800113,23362,0,76.96136386378352,0.29,74.94548636363636,74.94548636363636,0.29,76.96136386378352,2.0158775001471554,23362,0
18,41.7360765299491,0.29,41.89656818181818,41.89656818181818,0.29,41.7360765299491,-0.16049165186908046,21054,0,41.127700819816624,0.29,41.89656818181818,41.89656818181818,0.29,41.127700819816624,-0.7688673620015578,21054,0,43.02349861124145,0.29,41.89656818181818,41.89656818181818,0.29,43.02349861124145,1.1269304294232683,21054,0
19,43.56633845201633,0.12,43.73386818181818,43.73386818181818,0.12,43.56633845201633,-0.1675297298018461,7609,0,42.931283499627646,0.12,43.73386818181818,43.73386818181818,0.12,42.931283499627646,-0.8025846821905347,7609,0,44.910218154842106,0.12,43.73386818181818,43.73386818181818,0.12,44.910218154842106,1.1763499730239246,7609,0
20,37.13013364890706,0.12,37.27291363636364,37.27291363636364,0.12,37.13013364890706,-0.14277998745657514,1959,0,36.58889754565816,0.12,37.27291363636364,37.27291363636364,0.12,36.58889754565816,-0.6840160907054766,1959,0,38.27547738783367,0.12,37.27291363636364,37.27291363636364,0.12,38.27547738783367,1.0025637514700279,1959,0
21,14.33766149924178,0.12,14.392795454545455,14.392795454545455,0.12,14.33766149924178,-0.055133955303676256,319,0,14.128665213019689,0.12,14.392795454545455,14.392795454545455,0.12,14.128665213019689,-0.26413024152576625,319,0,14.77993167753641,0.12,14.392795454545455,14.392795454545455,0.12,14.77993167753641,0.3871362229909554,319,0
22,13.793888882751538,0.12,13.846931818181819,13.846931818181819,0.12,13.793888882751538,-0.05304293543028059,0,0,13.592819025633785,0.12,13.846931818181819,13.846931818181819,0.12,13.592819025633785,-0.25411279254803354,0,0,14.2193854461816,0.12,13.846931818181819,13.846931818181819,0.12,14.2193854461816,0.3724536279997803,0,0
23,8.822007723965513,0.12,8.85593181818182,8.85593181818182,0.12,8.822007723965513,-0.033924094216307404,0,0,8.69341165887994,0.12,8.85593181818182,8.85593181818182,0.12,8.69341165887994,-0.16252015930187902,0,0,9.094137940542405,0.12,8.85593181818182,8.85593181818182,0.12,9.094137940542405,0.23820612236058558,0,0
24,4.316854539571453,0.05,4.333454545454545,4.333454545454545,0.05,4.316854539571453,-0.01660000588309267,0,0,4.25392889671267,0.05,4.333454545454545,4.333454545454545,0.05,4.25392889671267,-0.07952564874187562,0,0,4.450015447784359,0.05,4.333454545454545,4.333454545454545,0.05,4.450015447784359,0.1165609023298142,0,0
