Hr,Xf_mean,P0_mean,Xi_mean,X0_mean,P1_mean,X1_mean,Xint_effect_mean,Curt_mean,I01_mean,Xf_min,P0_min,Xi_min,X0_min,P1_min,X1_min,Xint_effect_min,Curt_min,I01_min,Xf_max,P0_max,Xi_max,X0_max,P1_max,X1_max,Xint_effect_max,Curt_max,I01_max
11,504.04878608879767,0.09,924.8135772727272,924.8135772727271,0.07,1008.0975721775953,-420.76479118392945,43260,1,491.9302564511618,0.09,924.8135772727272,924.8135772727271,0.07,983.8605129023236,-432.8833208215653,43260,1,527.4709928635326,0.09,924.8135772727272,924.8135772727271,0.07,1054.9419857270652,-397.3425844091945,43260,1
12,540.0979758683636,0.09,406.64176363636363,406.64176363636363,0.020000000000000004,540.0979758683636,133.45621223199998,52447,1,533.1525345454545,0.09,406.64176363636363,406.64176363636363,0.020000000000000004,533.1525345454545,126.51077090909087,52447,1,548.966380909091,0.09,406.64176363636363,406.64176363636363,0.020000000000000004,548.966380909091,142.32461727272732,52447,1
13,602.5685822197024,0.11,458.60941818181817,458.60941818181817,0.020000000000000004,602.5685822197024,143.9591640378843,67105,1,589.9384788429752,0.11,458.60941818181817,458.60941818181817,0.020000000000000004,589.9384788429752,131.32906066115703,67105,1,619.9565498512396,0.11,458.60941818181817,458.60941818181817,0.020000000000000004,619.9565498512396,161.34713166942146,67105,1
14,740.1147695333966,0.11,563.294559090909,563.294559090909,0.020000000000000004,740.1147695333966,176.82021044248756,67271,1,724.601637376033,0.11,563.294559090909,563.294559090909,0.020000000000000004,724.601637376033,161.3070782851239,67271,1,761.4718266983471,0.11,563.294559090909,563.294559090909,0.020000000000000004,761.4718266983471,198.177267607438,67271,1
15,380.7416878141074,0.11,289.77900454545454,289.77900454545454,0.020000000000000004,380.7416878141074,90.9626832686529,45859,1,372.7611740289256,0.11,289.77900454545454,289.77900454545454,0.020000000000000004,372.7611740289256,82.98216948347107,45859,1,391.728527053719,0.11,289.77900454545454,289.77900454545454,0.020000000000000004,391.728527053719,101.94952250826447,45859,1
16,341.73907300055004,0.11,300.87995454545455,300.87995454545455,0.07,341.73907300055004,40.85911845509546,45860,1,336.5327503891124,0.11,300.87995454545455,300.87995454545455,0.07,336.5327503891124,35.65279584365783,45860,1,355.0930769497536,0.11,300.87995454545455,300.87995454545455,0.07,355.0930769497536,54.21312240429904,45860,1
17,97.40938467042109,0.11,264.3555090909091,264.3555090909091,0.29,97.40938467042109,-166.946124420488,12377,1,68.7882190555204,0.11,264.3555090909091,264.3555090909091,0.29,68.7882190555204,-195.56729003538868,12377,1,126.65049240931197,0.11,264.3555090909091,264.3555090909091,0.29,126.65049240931197,-137.70501668159713,12377,1
18,41.859509695789654,0.11,113.60088181818182,113.60088181818182,0.29,41.859509695789654,-71.74137212239216,1730,1,29.560202358870022,0.11,113.60088181818182,113.60088181818182,0.29,29.560202358870022,-84.0406794593118,1730,1,54.4252233285482,0.11,113.60088181818182,113.60088181818182,0.29,54.4252233285482,-59.17565848963362,1730,1
19,6.951347613026203,0.09,113.3183,113.3183,0.29,6.640126359039642,-106.3669523869738,0,1,0,0.09,113.3183,113.3183,0.29,-4.0967520013752825,-113.3183,0,1,18.46294389665421,0.09,113.3183,113.3183,0.29,18.46294389665421,-94.85535610334578,0,1
20,5.929256320725013,0.09,96.65654545454545,96.65654545454545,0.29,5.663795479163035,-90.72728913382043,0,1,0,0.09,96.65654545454545,96.65654545454545,0.29,-3.4943861321333802,-96.65654545454545,0,1,15.748245216983314,0.09,96.65654545454545,96.65654545454545,0.29,15.748245216983314,-80.90830023756214,0,1
21,2.495034865292305,0.09,40.67313636363637,40.673136363636374,0.29,2.383328772784234,-38.17810149834407,0,1,0,0.09,40.67313636363637,40.673136363636374,0.29,-1.4704399271780206,-40.673136363636374,0,1,6.626871694887627,0.09,40.67313636363637,40.673136363636374,0.29,6.626871694887627,-34.04626466874875,0,1
22,32.83184773112924,0.09,40.595881818181816,40.595881818181816,0.13,32.83184773112924,-7.764034087052579,0,1,31.009058480612463,0.09,40.595881818181816,40.595881818181816,0.13,31.009058480612463,-9.586823337569353,0,1,35.48246724264229,0.09,40.595881818181816,40.595881818181816,0.13,35.48246724264229,-5.1134145755395295,0,1
23,30.54087719944127,0.09,37.76314545454545,37.76314545454545,0.13,30.54087719944127,-7.222268255104183,0,1,28.84528019508163,0.09,37.76314545454545,37.76314545454545,0.13,28.84528019508163,-8.91786525946382,0,1,33.00653937193024,0.09,37.76314545454545,37.76314545454545,0.13,33.00653937193024,-4.756606082615214,0,1
24,11.11691582377208,0.06,15.984959090909092,15.984959090909092,0.13,11.11691582377208,-4.868043267137012,0,1,10.470370321364248,0.06,15.984959090909092,15.984959090909092,0.13,10.470370321364248,-5.514588769544844,0,1,12.262886921839147,0.06,15.984959090909092,15.984959090909092,0.13,12.262886921839147,-3.7220721690699445,0,1
