Hr,Xf_mean,P0_mean,Xi_mean,X0_mean,P1_mean,X1_mean,Xint_effect_mean,Curt_mean,I01_mean,Xf_min,P0_min,Xi_min,X0_min,P1_min,X1_min,Xint_effect_min,Curt_min,I01_min,Xf_max,P0_max,Xi_max,X0_max,P1_max,X1_max,Xint_effect_max,Curt_max,I01_max
11,905.1190040835489,0.09,924.8135772727272,924.8135772727271,0.09,905.1190040835489,-19.694573189178172,43260,0,844.2786198458837,0.09,924.8135772727272,924.8135772727271,0.09,844.2786198458837,-80.53495742684345,43260,0,1022.3272508963637,0.09,924.8135772727272,924.8135772727271,0.09,1022.3272508963637,97.51367362363658,43260,0
12,501.8456369872727,0.09,406.64176363636363,406.64176363636363,0.039999999999999994,501.8456369872727,95.2038733509091,52447,1,497.00660000000005,0.09,406.64176363636363,406.64176363636363,0.039999999999999994,497.00660000000005,90.36483636363641,52447,1,508.3022045454545,0.09,406.64176363636363,406.64176363636363,0.039999999999999994,508.3022045454545,101.66044090909088,52447,1
13,538.4449795342149,0.11,458.60941818181817,458.60941818181817,0.06,538.4449795342149,79.8355613523967,67105,1,531.5700074380165,0.11,458.60941818181817,458.60941818181817,0.06,531.5700074380165,72.96058925619838,67105,1,548.246713553719,0.11,458.60941818181817,458.60941818181817,0.06,548.246713553719,89.63729537190085,67105,1
14,661.3539001093801,0.11,563.294559090909,563.294559090909,0.06,661.3539001093801,98.05934101847109,67271,1,652.9096025826447,0.11,563.294559090909,563.294559090909,0.06,652.9096025826447,89.6150434917356,67271,1,673.3930410950413,0.11,563.294559090909,563.294559090909,0.06,673.3930410950413,110.09848200413228,67271,1
15,340.2242605276446,0.11,289.77900454545454,289.77900454545454,0.06,340.2242605276446,50.445255982190076,45859,1,335.8802098140496,0.11,289.77900454545454,289.77900454545454,0.06,335.8802098140496,46.10120526859504,45859,1,346.41762816115704,0.11,289.77900454545454,289.77900454545454,0.06,346.41762816115704,56.6386236157025,45859,1
16,294.4724985655943,0.11,300.87995454545455,300.87995454545455,0.11,294.4724985655943,-6.407455979860222,45860,0,274.6786152427088,0.11,300.87995454545455,300.87995454545455,0.11,274.6786152427088,-26.201339302745737,45860,0,332.6051696682292,0.11,300.87995454545455,300.87995454545455,0.11,332.6051696682292,31.72521512277467,45860,0
17,258.7258675613081,0.11,264.3555090909091,264.3555090909091,0.11,258.7258675613081,-5.629641529600956,12377,0,241.33480503402052,0.11,264.3555090909091,264.3555090909091,0.11,241.33480503402052,-23.020704056888576,12377,0,292.22953415671884,0.11,264.3555090909091,264.3555090909091,0.11,292.22953415671884,27.874025065809747,12377,0
18,111.18166897755592,0.11,113.60088181818182,113.60088181818182,0.11,111.18166897755592,-2.4192128406259092,1730,0,103.70824788015177,0.11,113.60088181818182,113.60088181818182,0.11,103.70824788015177,-9.892633938030045,1730,0,125.57912217408514,0.11,113.60088181818182,113.60088181818182,0.11,125.57912217408514,11.978240355903324,1730,0
19,110.90510494332199,0.09,113.3183,113.3183,0.09,110.90510494332199,-2.413195056678008,0,0,103.45027395620522,0.09,113.3183,113.3183,0.09,103.45027395620522,-9.8680260437947709,0,0,125.26674452259448,0.09,113.3183,113.3183,0.09,125.26674452259448,11.948444522594485,0,0
20,94.59817449692888,0.09,96.65654545454545,96.65654545454545,0.09,94.59817449692888,-2.058370957616574,0,0,88.23946447249148,0.09,96.65654545454545,96.65654545454545,0.09,88.23946447249148,-8.417080982053974,0,0,106.8481506154883,0.09,96.65654545454545,96.65654545454545,0.09,106.8481506154883,10.191605160942842,0,0
21,39.80697254356214,0.09,40.67313636363637,40.673136363636374,0.09,39.80697254356214,-0.8661638200742313,0,0,37.13122328411453,0.09,40.67313636363637,40.673136363636374,0.09,37.13122328411453,-3.5419130795218408,0,0,44.96177035656452,0.09,40.67313636363637,40.673136363636374,0.09,44.96177035656452,4.288633992928148,0,0
22,39.73136318945971,0.09,40.595881818181816,40.595881818181816,0.09,39.73136318945971,-0.8645186287221122,0,0,37.06069624751377,0.09,40.595881818181816,40.595881818181816,0.09,37.06069624751377,-3.535185570668048,0,0,44.87636998073233,0.09,40.595881818181816,40.595881818181816,0.09,44.87636998073233,4.280488162550512,0,0
23,36.95895199298168,0.09,37.76314545454545,37.76314545454545,0.09,36.95895199298168,-0.8041934615637691,0,0,34.4746412778938,0.09,37.76314545454545,37.76314545454545,0.09,34.4746412778938,-3.2885041766516494,0,0,41.74494582096732,0.09,37.76314545454545,37.76314545454545,0.09,41.74494582096732,3.981800366421865,0,0
24,15.64454783995155,0.06,15.984959090909092,15.984959090909092,0.06,15.64454783995155,-0.3404112509575418,0,0,14.592950980850214,0.06,15.984959090909092,15.984959090909092,0.06,14.592950980850214,-1.3920081100588781,0,0,17.67043616648885,0.06,15.984959090909092,15.984959090909092,0.06,17.67043616648885,1.68547707557976,0,0
