Hr,CO2Baseline,CO2Marginal,NOXBaseline,NOXMarginal,PercSolar,Xi,X0,Xf,curt,Pbase,Pnew,Xdelta,Xcurtpot,Xcurt,Xextra,CO2X0,NOXX0,CO2Xdelta,NOXXdelta,CO2Xf,NOXXf
14,0.17705872,0.107827097,6.34126e-4,3.61922e-4,0.75,496.9659,345.20785671140936,337.406,68622,100.11027844630871,97.84774,-7.801856711409357,-5.851392533557018,-5.851392533557018,0,61.122061243265556,0.2189052773449792,-0.8412515604012377,-0.0028236635847066973,60.280809682864316,0.2160816137602725
15,0.182377743,0.107827097,6.49333e-4,3.61922e-4,0.75,235.228905,163.39725951342282,305.822,52139,47.38520525889262,88.68838,142.42474048657718,106.81855536493288,106.81855536493288,0,29.800023402443333,0.10609923271162938,15.357246307645983,0.051546646926382986,45.15726971008932,0.15764587963801235
16,0.187255332,0.187255332,6.67189e-4,6.67189e-4,0.399065365,233.297725,162.05580226510068,145.828,38783,46.99618265687919,42.290119999999995,-16.227802265100678,-6.4759538340702285,-6.4759538340702285,0,30.34581305567778,0.10812184865745025,-3.038742500781779,-0.010827011165450257,27.307070554896,0.09729483749199999
17,0.193554542,0.441505815,6.89127e-4,0.001013884,0.382736028,200.31405,139.14432332214764,106.992,55195,40.35185376342282,25.67808,-32.15232332214764,-12.305852519290552,-12.305852519290552,0,26.932015772518206,0.09588811009802163,-14.195437712488301,-0.03259872617915234,12.736578060029904,0.06328938391886929
18,0.206690761,0.441505815,7.39891e-4,0.001013884,0.338690398,76.332535,53.02293538590604,74.468,26782,15.37665126191275,17.87232,21.445064614093965,7.263237469283202,7.263237469283202,0,10.959350865366748,0.039231192685613404,9.468120730173217,0.021742807891196047,20.427471595539963,0.06097400057680945
19,0.233105318,0.441505815,8.40696e-4,0.001013884,0.248604538,72.748475,50.533336661073825,45.148,2596,6.064000399328859,3.16036,-5.385336661073822,-1.3388191326007202,-1.3388191326007202,0,11.779589511980673,0.042483173997618126,-2.3776574515967765,-0.005460106675276171,9.401932060383896,0.03702306732234195
20,0.256652121,0.441505815,9.29912e-4,0.001013884,0.181879789,63.26354,43.94480798657718,28.692,243,5.273376958389262,2.00844,-15.252807986577182,-2.774177498256172,-2.774177498256172,0,11.278528176692774,0.04086480428441396,-6.734203421152268,-0.01546457797266282,4.544324755540506,0.025400226311751144
21,0.258196825,0.035723352,9.4027e-4,0.001013884,0.175433241,26.365715,18.31443961409396,30.492,113,2.197732753691275,2.1344399999999997,12.177560385906041,2.1363488859727076,2.1363488859727076,0,4.728730160013286,0.017220518135944128,0.43502327616697734,0.012346633634303961,5.163753436180263,0.029567151770248087
22,0.256173397,0.256173397,9.38902e-4,9.38902e-4,0.180771531,26.34243,18.29826513422819,14.476,0,2.1957918161073824,1.73712,-3.8222651342281875,-0.69095672020235,0,0,4.6875287386418965,0.017180277731057115,-0.9791626436698958,-0.0035887323790571137,3.7083660949720008,0.013591545352000002
23,0.252616496,0.252616496,9.29203e-4,9.29203e-4,0.187693346,24.3369,16.90516208053691,17.722,0,2.028619449664429,2.12664,0.8168379194630901,0.15331504224370593,0,0,4.270522809097304,0.015708327320721138,0.20634673301469605,7.590082452788617e-4,4.476869542112,0.016467335566
