Hr,CO2Baseline,CO2Marginal,NOXBaseline,NOXMarginal,PercSolar,Xi,X0,Xf,curt,Pbase,Pnew,Xdelta,Xcurtpot,Xcurt,Xextra,CO2X0,NOXX0,CO2Xdelta,NOXXdelta,CO2Xf,NOXXf
11,0.17131061,0.17131061,6.16092e-4,6.16092e-4,0.43917544,153.76322727272728,95.9377400932401,37.356,43260,8.634396608391608,3.36204,-58.58174009324009,-25.72766148141436,-25.72766148141436,0,16.435152777394418,0.059106474169524484,-10.035673630234417,-0.03609174141752448,6.399479147160001,0.023014732752000007
12,0.16937437,0.107827097,6.0683e-4,3.61922e-4,0.75,85.4193090909091,53.29580823620824,31.6094,52447,4.796622741258742,1.264376,-21.686408236208237,-16.264806177156178,-16.264806177156178,0,9.02694394364858,0.03234149531197825,-2.3383824444672245,-0.007848788241664958,6.688561499181356,0.02449270707031329
13,0.170825507,0.107827097,6.09435e-4,3.61922e-4,0.75,113.23959545454545,70.65376468531468,30.8647,67105,7.771914115384615,1.8518819999999998,-39.789064685314685,-29.841798513986014,-29.841798513986014,0,12.069465173827576,0.043058877080994755,-4.290339337362701,-0.01440053786903846,7.779125836464875,0.028658339211956294
14,0.17705872,0.107827097,6.34126e-4,3.61922e-4,0.75,127.17936818181818,79.35122972027972,33.4743,67271,8.72863526923077,2.008458,-45.87692972027972,-34.40769729020979,-34.40769729020979,0,14.049827164698685,0.0503186778976021,-4.946776151010784,-0.016603870158223077,9.103051013687901,0.03371480773937903
15,0.182377743,0.107827097,6.49333e-4,3.61922e-4,0.75,64.81100454545455,40.437635314685316,28.6715,45859,4.448139884615385,1.72029,-11.766135314685314,-8.824601486013986,-8.824601486013986,0,7.374924660949403,0.02625749105179056,-1.268708213891699,-0.004258423225361538,6.106216447057704,0.02199906782642902
16,0.187255332,0.187255332,6.67189e-4,6.67189e-4,0.399065365,83.23365909090909,51.93211208236208,35.8083,45860,5.712532329059829,3.9389130000000003,-16.12381208236208,-6.434454953839233,-6.434454953839233,0,9.724564889443922,0.03464853392811908,-3.0192697845883223,-0.010757630059419073,6.705295104855599,0.023890903868700006
17,0.193554542,0.441505815,6.89127e-4,0.001013884,0.382736028,94.90575909090909,59.214704390054386,35.5844,12377,6.513617482905983,3.9142840000000003,-23.630304390054384,-9.044168842680378,-9.044168842680378,0,11.461274987882366,0.04080645159220501,-10.432916798429039,-0.0239583875362059,1.0283581894533267,0.016848064055999108
18,0.206690761,0.441505815,7.39891e-4,0.001013884,0.338690398,52.67516818181818,32.86570322455322,41.6897,1730,3.6152273547008544,4.585867,8.82399677544678,2.9886029798267866,2.9886029798267866,0,6.793037210283059,0.024317038024517908,3.895845887901003,0.008946509146677084,10.688883098184062,0.03326354717119499
19,0.233105318,0.441505815,8.40696e-4,0.001013884,0.248604538,68.32635,42.63097051282052,38.8327,0,3.8367873461538466,3.494943,-3.7982705128205154,-0.9442672860387674,0,0,9.93750593803965,0.03583968638624616,-1.6769585183532898,-0.003851005700620516,8.26054741968636,0.031988680685625645
20,0.256652121,0.441505815,9.29912e-4,0.001013884,0.181879789,74.39080909090909,46.41477832167832,30.4129,0,4.177330048951049,2.737161,-16.00187832167832,-2.9104182527505267,0,0,11.91245130200356,0.04316165933866853,-7.0649223299434185,-0.016224048400296502,4.847528972060142,0.026937610938372027
21,0.258196825,0.035723352,9.4027e-4,0.001013884,0.175433241,34.706568181818184,21.654525446775448,23.4047,0,1.9489072902097904,2.106423,1.75017455322455,0.3070387941879098,0,0,5.591129717239127,0.02036110064183955,0.06252210162628334,0.0017744739767215198,5.65365181886541,0.02213557461856107
22,0.256173397,0.256173397,9.38902e-4,9.38902e-4,0.180771531,36.553945454545456,22.80716254856255,14.9869,0,2.0526446293706297,1.348821,-7.820262548562551,-1.4136808337256144,0,0,5.842588305996447,0.021413690531170478,-2.0033432224971466,-0.007342460147370477,3.8392450834993004,0.014071230383800001
23,0.252616496,0.252616496,9.29203e-4,9.29203e-4,0.187693346,38.81979090909091,24.220895182595186,8.0426,0,2.1798805664335665,0.723834,-16.178295182595186,-3.0365583553969717,0,0,6.118597671010477,0.022506128466352995,-4.086904240280877,-0.015032920418552994,2.0316934307296,0.0074732080478
24,0.248270398,0.248270398,9.15271e-4,9.15271e-4,0.200293835,18.95063181818182,11.823898484848485,9.2809,0,0.7094339090909091,0.5568540000000001,-2.542998484848484,-0.5093469189294922,0,0,2.93552398274493,0.010822071390125759,-0.6313512459467301,-0.0023275327662257567,2.3041727367982,0.008494538623900002
