Hr,CO2Baseline,CO2Marginal,NOXBaseline,NOXMarginal,PercSolar,Xi,X0,Xf,curt,Pbase,Pnew,Xdelta,Xcurtpot,Xcurt,Xextra,CO2X0,NOXX0,CO2Xdelta,NOXXdelta,CO2Xf,NOXXf
11,0.17131061,0.17131061,6.16092e-4,6.16092e-4,0.43917544,2.8588999999999998,1.797022857142857,6.688,117871,0.21564274285714283,0.8025599999999999,4.8909771428571425,2.1479970387442284,2.1479970387442284,0,0.3078490818410857,0.0011071314061028572,0.8378762778389143,0.003013291889897143,1.1457253596800001,0.004120423296
12,0.16937437,0.107827097,6.0683e-4,3.61922e-4,0.75,4.30745,2.7075400000000003,12.04,102274,0.32490480000000005,0.8427999999999999,9.33246,6.999345,6.999345,0,0.45858788174980003,0.0016430164982000003,1.00629206966862,0.0033776225881199996,1.4648799514184199,0.00502063908632
13,0.170825507,0.107827097,6.09435e-4,3.61922e-4,0.75,5.637,3.5432571428571427,11.44,93877,1.0275445714285714,2.7455999999999996,7.896742857142857,5.922557142857142,5.922557142857142,0,0.6052786978599428,0.0021593849168571426,0.8514828580411999,0.0028580049683428568,1.4567615559011426,0.005017389885199999
14,0.17705872,0.107827097,6.34126e-4,3.61922e-4,0.75,2.85575,1.7950428571428572,0.624,68622,0.5205624285714285,0.14976,-1.171042857142857,-0.8782821428571428,-0.8782821428571428,0,0.31782799063085715,0.0011382833468285714,-0.12627015174829997,-4.238261729428571e-4,0.19155783888255717,7.144571738857144e-4
15,0.182377743,0.107827097,6.49333e-4,3.61922e-4,0.75,2.58385,1.6241342857142858,0,52139,0.47099894285714283,0,-1.6241342857142858,-1.2181007142857143,-1.2181007142857143,0,0.2962059453574886,0.0010546039881457142,-0.17512568516673999,-5.878099289542857e-4,0.12108026019074863,4.6679405919142854e-4
16,0.187255332,0.187255332,6.67189e-4,6.67189e-4,0.399065365,4.9365,3.102942857142857,4.796,38783,0.8998534285714284,1.39084,1.6930571428571435,0.6756404666801431,0.6756404666801431,0,0.5810425948913142,0.0020702493419142856,0.31703397738068584,0.0011295891020857147,0.898076572272,0.0031998384440000004
17,0.193554542,0.441505815,6.89127e-4,0.001013884,0.382736028,10.17855,6.397945714285714,1.888,55195,1.855404257142857,0.5475199999999999,-4.509945714285714,-1.7261187091813373,-1.7261187091813373,0,1.2383514524694341,0.004408997136248571,-1.9911672581914714,-0.004572561800582857,-0.7528158057220373,-1.635646643342861e-4
18,0.206690761,0.441505815,7.39891e-4,0.001013884,0.338690398,6.8248999999999995,4.289937142857142,6.652,26782,1.2440817714285712,1.92908,2.362062857142858,0.80000800918673165,0.80000800918673165,0,0.8866903726993084,0.0031740858825657138,1.0428644868240862,0.0023948577378514295,1.9295548595233947,0.005568943620417143
19,0.233105318,0.441505815,8.40696e-4,0.001013884,0.248604538,10.9498,6.882731428571429,14.176,2596,0.8259277714285714,1.70112,7.293268571428571,1.8131396637099202,1.8131396637099202,0,1.6044012983657372,0.005786284781074286,3.220020484642457,0.007394528312274286,4.824421783008194,0.013180813093348571
20,0.256652121,0.441505815,9.29912e-4,0.001013884,0.181879789,16.60105,10.434945714285714,17.144,243,1.2521934857142856,2.0572799999999996,6.709054285714284,1.2202413778752597,1.2202413778752597,0,2.678150950091289,0.009703581239062857,2.9620864802935283,0.006802202795417142,5.640237430384817,0.016505784034479998
21,0.258196825,0.035723352,9.4027e-4,0.001013884,0.175433241,10.0242,6.300925714285715,11.956,113,0.7561110857142859,1.43472,5.655074285714284,0.9920880100386168,0.9920880100386168,0,1.626879013989429,0.00592457142137143,0.20201820929471995,0.005733589337097142,1.828897223284149,0.011658160758468572
22,0.256173397,0.256173397,9.38902e-4,9.38902e-4,0.180771531,11.75235,7.387191428571429,8.108,0,0.8864629714285714,0.97296,0.7208085714285719,0.13030166901506582,0,0,1.892401922546426,0.006935848806668572,0.18465198032957442,6.767686093314291e-4,2.0770539028760004,0.007612617416000001
23,0.252616496,0.252616496,9.29203e-4,9.29203e-4,0.187693346,14.01145,8.807197142857143,9.688,0,1.0568636571428571,1.16256,0.8808028571428572,0.16532083542350287,0,0,2.2248432818097834,0.008183674006734285,0.22250533143821719,8.184446572657144e-4,2.4473486132480007,0.009002118663999999
24,0.248270398,0.248270398,9.15271e-4,9.15271e-4,0.200293835,9.46715,5.95078,6.104,0,0.297539,0.3052,0.15322000000000013,0.030689021398700028,0,0,1.47740251901044,0.00544657636138,0.038039990381560036,1.4023782262000012e-4,1.515442509392,0.005586814184000001
